image,survey_code,quadrat,presabs,val
pic_s21_2018_ne_q10.png,s21_2018_ne,q10,0,"alsike clover, crimson clover, red clover, sweet clover, white clover, bird's-foot trefoil, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, white campion, phacelia, borage"
pic_s21_2018_ne_q10.png,s21_2018_ne,q10,1,"lucerne, red campion"
pic_s22_2018_ne_q01.png,s22_2018_ne,q01,0,"alsike clover, crimson clover, red clover, sweet clover, white clover, bird's-foot trefoil, sainfoin, lucerne, black medick, common vetch, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s22_2018_ne_q01.png,s22_2018_ne,q01,1,black knapweed
pic_s22_2018_ne_q02.png,s22_2018_ne,q02,0,"crimson clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s22_2018_ne_q02.png,s22_2018_ne,q02,1,"alsike clover, red clover, bird's-foot trefoil"
pic_s22_2018_ne_q03.png,s22_2018_ne,q03,0,"crimson clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s22_2018_ne_q03.png,s22_2018_ne,q03,1,"alsike clover, red clover, bird's-foot trefoil"
pic_s22_2018_ne_q04.png,s22_2018_ne,q04,0,"alsike clover, crimson clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s22_2018_ne_q04.png,s22_2018_ne,q04,1,"red clover, bird's-foot trefoil"
pic_s22_2018_ne_q05.png,s22_2018_ne,q05,0,"alsike clover, crimson clover, sweet clover, white clover, bird's-foot trefoil, sainfoin, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s22_2018_ne_q05.png,s22_2018_ne,q05,1,red clover
pic_s22_2018_ne_q06.png,s22_2018_ne,q06,0,"crimson clover, sweet clover, white clover, bird's-foot trefoil, sainfoin, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s22_2018_ne_q06.png,s22_2018_ne,q06,1,"alsike clover, red clover"
pic_s22_2018_ne_q07.png,s22_2018_ne,q07,0,"alsike clover, crimson clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s22_2018_ne_q07.png,s22_2018_ne,q07,1,"red clover, bird's-foot trefoil, black knapweed"
pic_s22_2018_ne_q08.png,s22_2018_ne,q08,0,"alsike clover, crimson clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s22_2018_ne_q08.png,s22_2018_ne,q08,1,"red clover, bird's-foot trefoil"
pic_s22_2018_ne_q09.png,s22_2018_ne,q09,0,"alsike clover, crimson clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s22_2018_ne_q09.png,s22_2018_ne,q09,1,"red clover, bird's-foot trefoil"
pic_s22_2018_ne_q10.png,s22_2018_ne,q10,0,"alsike clover, crimson clover, sweet clover, white clover, bird's-foot trefoil, sainfoin, lucerne, black medick, common vetch, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s22_2018_ne_q10.png,s22_2018_ne,q10,1,"red clover, black knapweed"
pic_s23_2017_ne_q01.png,s23_2017_ne,q01,0,"alsike clover, crimson clover, red clover, sweet clover, white clover, sainfoin, lucerne, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, tufted vetch"
pic_s23_2017_ne_q01.png,s23_2017_ne,q01,1,phacelia
pic_s23_2017_ne_q02.png,s23_2017_ne,q02,0,"alsike clover, crimson clover, red clover, sweet clover, white clover, sainfoin, lucerne, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia, tufted vetch"
pic_s23_2017_ne_q03.png,s23_2017_ne,q03,0,"alsike clover, crimson clover, red clover, sweet clover, white clover, sainfoin, lucerne, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion"
pic_s23_2017_ne_q03.png,s23_2017_ne,q03,1,"phacelia, tufted vetch"
pic_s23_2017_ne_q04.png,s23_2017_ne,q04,0,"alsike clover, crimson clover, red clover, sweet clover, white clover, sainfoin, lucerne, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia, tufted vetch"
pic_s23_2017_ne_q05.png,s23_2017_ne,q05,0,"alsike clover, crimson clover, red clover, sweet clover, white clover, sainfoin, lucerne, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, tufted vetch"
pic_s23_2017_ne_q05.png,s23_2017_ne,q05,1,phacelia
pic_s23_2017_ne_q06.png,s23_2017_ne,q06,0,"alsike clover, crimson clover, red clover, sweet clover, white clover, sainfoin, lucerne, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, tufted vetch"
pic_s23_2017_ne_q06.png,s23_2017_ne,q06,1,phacelia
pic_s23_2017_ne_q07.png,s23_2017_ne,q07,0,"alsike clover, crimson clover, red clover, sweet clover, white clover, sainfoin, lucerne, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia, tufted vetch"
pic_s23_2017_ne_q08.png,s23_2017_ne,q08,0,"alsike clover, crimson clover, red clover, sweet clover, white clover, sainfoin, lucerne, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia, tufted vetch"
pic_s23_2017_ne_q09.png,s23_2017_ne,q09,0,"alsike clover, crimson clover, red clover, sweet clover, white clover, sainfoin, lucerne, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia, tufted vetch"
pic_s23_2017_ne_q10.png,s23_2017_ne,q10,0,"alsike clover, crimson clover, red clover, sweet clover, white clover, sainfoin, lucerne, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, tufted vetch"
pic_s23_2017_ne_q10.png,s23_2017_ne,q10,1,phacelia
pic_s24_2017_ne_q01.png,s24_2017_ne,q01,0,"crimson clover, sweet clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s24_2017_ne_q01.png,s24_2017_ne,q01,1,"alsike clover, red clover, lucerne, bird's-foot trefoil"
pic_s24_2017_ne_q02.png,s24_2017_ne,q02,0,"crimson clover, sweet clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s24_2017_ne_q02.png,s24_2017_ne,q02,1,"alsike clover, red clover, lucerne, bird's-foot trefoil"
pic_s24_2017_ne_q03.png,s24_2017_ne,q03,0,"crimson clover, sweet clover, white clover, black medick, common vetch, black knapweed, yarrow, oxeye daisy, wild carrot, red campion, white campion, phacelia"
pic_s24_2017_ne_q03.png,s24_2017_ne,q03,1,"alsike clover, red clover, sainfoin, lucerne, bird's-foot trefoil, musk mallow"
pic_s24_2017_ne_q04.png,s24_2017_ne,q04,0,"crimson clover, sweet clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s24_2017_ne_q04.png,s24_2017_ne,q04,1,"alsike clover, red clover, lucerne, bird's-foot trefoil"
pic_s24_2017_ne_q05.png,s24_2017_ne,q05,0,"crimson clover, sweet clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s24_2017_ne_q05.png,s24_2017_ne,q05,1,"alsike clover, red clover, lucerne, bird's-foot trefoil"
pic_s24_2017_ne_q06.png,s24_2017_ne,q06,0,"crimson clover, sweet clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s24_2017_ne_q06.png,s24_2017_ne,q06,1,"alsike clover, red clover, lucerne, bird's-foot trefoil"
pic_s24_2017_ne_q07.png,s24_2017_ne,q07,0,"crimson clover, sweet clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s24_2017_ne_q07.png,s24_2017_ne,q07,1,"alsike clover, red clover, lucerne, bird's-foot trefoil"
pic_s24_2017_ne_q08.png,s24_2017_ne,q08,0,"crimson clover, sweet clover, white clover, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s24_2017_ne_q08.png,s24_2017_ne,q08,1,"alsike clover, red clover, sainfoin, lucerne"
pic_s24_2017_ne_q09.png,s24_2017_ne,q09,0,"crimson clover, sweet clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s24_2017_ne_q09.png,s24_2017_ne,q09,1,"alsike clover, red clover, lucerne, bird's-foot trefoil"
pic_s24_2017_ne_q10.png,s24_2017_ne,q10,0,"crimson clover, sweet clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s24_2017_ne_q10.png,s24_2017_ne,q10,1,"alsike clover, red clover, lucerne, bird's-foot trefoil"
pic_s27_2017_ne_q01.png,s27_2017_ne,q01,0,"crimson clover, red clover, white clover, sainfoin, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion"
pic_s27_2017_ne_q01.png,s27_2017_ne,q01,1,"alsike clover, sweet clover, lucerne, phacelia"
pic_s27_2017_ne_q02.png,s27_2017_ne,q02,0,"crimson clover, white clover, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion"
pic_s27_2017_ne_q02.png,s27_2017_ne,q02,1,"alsike clover, red clover, sweet clover, sainfoin, lucerne, bird's-foot trefoil, phacelia"
pic_s27_2017_ne_q03.png,s27_2017_ne,q03,0,"crimson clover, white clover, sainfoin, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion"
pic_s27_2017_ne_q03.png,s27_2017_ne,q03,1,"alsike clover, red clover, sweet clover, lucerne, phacelia"
pic_s27_2017_ne_q04.png,s27_2017_ne,q04,0,"crimson clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion"
pic_s27_2017_ne_q04.png,s27_2017_ne,q04,1,"alsike clover, red clover, sweet clover, lucerne, bird's-foot trefoil, phacelia"
pic_s27_2017_ne_q05.png,s27_2017_ne,q05,0,"crimson clover, white clover, sainfoin, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion"
pic_s27_2017_ne_q05.png,s27_2017_ne,q05,1,"alsike clover, red clover, sweet clover, lucerne, phacelia"
pic_s27_2017_ne_q06.png,s27_2017_ne,q06,0,"crimson clover, white clover, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion"
pic_s27_2017_ne_q06.png,s27_2017_ne,q06,1,"alsike clover, red clover, sweet clover, sainfoin, lucerne, phacelia"
pic_s27_2017_ne_q07.png,s27_2017_ne,q07,0,"crimson clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion"
pic_s27_2017_ne_q07.png,s27_2017_ne,q07,1,"alsike clover, red clover, sweet clover, lucerne, bird's-foot trefoil, white campion, phacelia"
pic_s27_2017_ne_q08.png,s27_2017_ne,q08,0,"crimson clover, sweet clover, white clover, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion"
pic_s27_2017_ne_q08.png,s27_2017_ne,q08,1,"alsike clover, red clover, sainfoin, lucerne, bird's-foot trefoil, phacelia"
pic_s27_2017_ne_q09.png,s27_2017_ne,q09,0,"crimson clover, sweet clover, white clover, sainfoin, bird's-foot trefoil, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion"
pic_s27_2017_ne_q09.png,s27_2017_ne,q09,1,"alsike clover, red clover, lucerne, phacelia"
pic_s27_2017_ne_q10.png,s27_2017_ne,q10,0,"crimson clover, sweet clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion"
pic_s27_2017_ne_q10.png,s27_2017_ne,q10,1,"alsike clover, red clover, lucerne, bird's-foot trefoil, phacelia"
pic_s28_2017_ne_q01.png,s28_2017_ne,q01,0,"crimson clover, sweet clover, white clover, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s28_2017_ne_q01.png,s28_2017_ne,q01,1,"alsike clover, red clover, sainfoin, bird's-foot trefoil"
pic_s28_2017_ne_q02.png,s28_2017_ne,q02,0,"crimson clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s28_2017_ne_q02.png,s28_2017_ne,q02,1,"alsike clover, red clover, bird's-foot trefoil"
pic_s28_2017_ne_q03.png,s28_2017_ne,q03,0,"crimson clover, sweet clover, white clover, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s28_2017_ne_q03.png,s28_2017_ne,q03,1,"alsike clover, red clover, sainfoin, bird's-foot trefoil"
pic_s28_2017_ne_q04.png,s28_2017_ne,q04,0,"crimson clover, sweet clover, white clover, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s28_2017_ne_q04.png,s28_2017_ne,q04,1,"alsike clover, red clover, sainfoin, bird's-foot trefoil"
pic_s28_2017_ne_q05.png,s28_2017_ne,q05,0,"crimson clover, sweet clover, white clover, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s28_2017_ne_q05.png,s28_2017_ne,q05,1,"alsike clover, red clover, sainfoin, bird's-foot trefoil"
pic_s28_2017_ne_q06.png,s28_2017_ne,q06,0,"crimson clover, sweet clover, white clover, lucerne, black medick, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s28_2017_ne_q06.png,s28_2017_ne,q06,1,"alsike clover, red clover, sainfoin, bird's-foot trefoil, common vetch"
pic_s28_2017_ne_q07.png,s28_2017_ne,q07,0,"crimson clover, red clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, wild carrot, red campion, white campion, phacelia"
pic_s28_2017_ne_q07.png,s28_2017_ne,q07,1,"alsike clover, bird's-foot trefoil, musk mallow"
pic_s28_2017_ne_q08.png,s28_2017_ne,q08,0,"crimson clover, sweet clover, white clover, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s28_2017_ne_q08.png,s28_2017_ne,q08,1,"alsike clover, red clover, sainfoin, bird's-foot trefoil"
pic_s28_2017_ne_q09.png,s28_2017_ne,q09,0,"crimson clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s28_2017_ne_q09.png,s28_2017_ne,q09,1,"alsike clover, red clover, bird's-foot trefoil"
pic_s28_2017_ne_q10.png,s28_2017_ne,q10,0,"crimson clover, sweet clover, white clover, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, red campion, white campion, phacelia"
pic_s28_2017_ne_q10.png,s28_2017_ne,q10,1,"alsike clover, red clover, sainfoin, bird's-foot trefoil"
pic_s29_2018_ne_q01.png,s29_2018_ne,q01,0,"crimson clover, sweet clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s29_2018_ne_q01.png,s29_2018_ne,q01,1,"alsike clover, red clover, bird's-foot trefoil, lucerne"
pic_s29_2018_ne_q02.png,s29_2018_ne,q02,0,"crimson clover, sweet clover, white clover, sainfoin, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s29_2018_ne_q02.png,s29_2018_ne,q02,1,"alsike clover, red clover, bird's-foot trefoil, lucerne, black medick"
pic_s29_2018_ne_q03.png,s29_2018_ne,q03,0,"crimson clover, sweet clover, white clover, sainfoin, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, white campion, phacelia, borage"
pic_s29_2018_ne_q03.png,s29_2018_ne,q03,1,"alsike clover, red clover, bird's-foot trefoil, lucerne, black medick, red campion"
pic_s29_2018_ne_q04.png,s29_2018_ne,q04,0,"alsike clover, crimson clover, sweet clover, white clover, sainfoin, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s29_2018_ne_q04.png,s29_2018_ne,q04,1,"red clover, bird's-foot trefoil, lucerne"
pic_s29_2018_ne_q05.png,s29_2018_ne,q05,0,"crimson clover, sweet clover, white clover, bird's-foot trefoil, sainfoin, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s29_2018_ne_q05.png,s29_2018_ne,q05,1,"alsike clover, red clover, lucerne, black medick"
pic_s29_2018_ne_q06.png,s29_2018_ne,q06,0,"crimson clover, sweet clover, white clover, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s29_2018_ne_q06.png,s29_2018_ne,q06,1,"alsike clover, red clover, bird's-foot trefoil, sainfoin, lucerne"
pic_s29_2018_ne_q07.png,s29_2018_ne,q07,0,"crimson clover, sweet clover, white clover, bird's-foot trefoil, sainfoin, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s29_2018_ne_q07.png,s29_2018_ne,q07,1,"alsike clover, red clover, lucerne, black medick"
pic_s29_2018_ne_q08.png,s29_2018_ne,q08,0,"crimson clover, sweet clover, white clover, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, phacelia, borage"
pic_s29_2018_ne_q08.png,s29_2018_ne,q08,1,"alsike clover, red clover, bird's-foot trefoil, sainfoin, lucerne, white campion"
pic_s29_2018_ne_q09.png,s29_2018_ne,q09,0,"crimson clover, sweet clover, white clover, sainfoin, black medick, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s29_2018_ne_q09.png,s29_2018_ne,q09,1,"alsike clover, red clover, bird's-foot trefoil, lucerne, common vetch"
pic_s29_2018_ne_q10.png,s29_2018_ne,q10,0,"crimson clover, sweet clover, white clover, sainfoin, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, phacelia, borage"
pic_s29_2018_ne_q10.png,s29_2018_ne,q10,1,"alsike clover, red clover, bird's-foot trefoil, lucerne, black medick, white campion"
pic_s30_2018_ne_q01.png,s30_2018_ne,q01,0,"alsike clover, crimson clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s30_2018_ne_q01.png,s30_2018_ne,q01,1,"red clover, bird's-foot trefoil, black knapweed"
pic_s30_2018_ne_q02.png,s30_2018_ne,q02,0,"alsike clover, crimson clover, sweet clover, white clover, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s30_2018_ne_q02.png,s30_2018_ne,q02,1,"red clover, bird's-foot trefoil, sainfoin, musk mallow"
pic_s30_2018_ne_q03.png,s30_2018_ne,q03,0,"alsike clover, crimson clover, sweet clover, white clover, lucerne, black medick, common vetch, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s30_2018_ne_q03.png,s30_2018_ne,q03,1,"red clover, bird's-foot trefoil, sainfoin, black knapweed"
pic_s30_2018_ne_q04.png,s30_2018_ne,q04,0,"alsike clover, crimson clover, sweet clover, white clover, lucerne, black medick, common vetch, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s30_2018_ne_q04.png,s30_2018_ne,q04,1,"red clover, bird's-foot trefoil, sainfoin, black knapweed"
pic_s30_2018_ne_q05.png,s30_2018_ne,q05,0,"alsike clover, crimson clover, sweet clover, white clover, lucerne, black medick, common vetch, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s30_2018_ne_q05.png,s30_2018_ne,q05,1,"red clover, bird's-foot trefoil, sainfoin, black knapweed"
pic_s30_2018_ne_q06.png,s30_2018_ne,q06,0,"crimson clover, sweet clover, white clover, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s30_2018_ne_q06.png,s30_2018_ne,q06,1,"alsike clover, red clover, bird's-foot trefoil, sainfoin"
pic_s30_2018_ne_q07.png,s30_2018_ne,q07,0,"alsike clover, crimson clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s30_2018_ne_q07.png,s30_2018_ne,q07,1,"red clover, bird's-foot trefoil"
pic_s30_2018_ne_q08.png,s30_2018_ne,q08,0,"alsike clover, crimson clover, sweet clover, white clover, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s30_2018_ne_q08.png,s30_2018_ne,q08,1,"red clover, bird's-foot trefoil, sainfoin"
pic_s30_2018_ne_q09.png,s30_2018_ne,q09,0,"crimson clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, black knapweed, yarrow, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s30_2018_ne_q09.png,s30_2018_ne,q09,1,"alsike clover, red clover, bird's-foot trefoil"
pic_s30_2018_ne_q10.png,s30_2018_ne,q10,0,"alsike clover, crimson clover, sweet clover, white clover, sainfoin, lucerne, black medick, common vetch, oxeye daisy, musk mallow, wild carrot, fenugreek, red campion, white campion, phacelia, borage"
pic_s30_2018_ne_q10.png,s30_2018_ne,q10,1,"red clover, bird's-foot trefoil, black knapweed, yarrow"
